"","congressionaldistrict","fips","czone","d2_turnout_2002_2010","d2_shnr_2002_2004","d2_shnr_2002_2006","d2_shnr_2002_2008","d2_shnr_2002_2010","d2_shnr_2002_2012","d2_shnr_2002_2014","d2_shnr_2002_2016","d2_shnr_distr_2002_2010","d2_shnr_solidd_2002_2010","d2_shnr_solidr_2002_2010","d2_shnr_competitive_2002_2010","d2_rwin_2002_2004","d2_rwin_2002_2006","d2_rwin_2002_2008","d2_rwin_2002_2010","d2_rwin_2002_2012","d2_rwin_2002_2014","d2_rwin_2002_2016","d2_cfavg_demlib_2002_2004","d2_cfavg_demlib_2002_2006","d2_cfavg_demlib_2002_2008","d2_cfavg_demlib_2002_2010","d2_cfavg_demlib_2002_2012","d2_cfavg_demlib_2002_2014","d2_cfavg_demlib_2002_2016","d2_cfavg_demmod_2002_2004","d2_cfavg_demmod_2002_2006","d2_cfavg_demmod_2002_2008","d2_cfavg_demmod_2002_2010","d2_cfavg_demmod_2002_2012","d2_cfavg_demmod_2002_2014","d2_cfavg_demmod_2002_2016","d2_cfavg_repmod_2002_2004","d2_cfavg_repmod_2002_2006","d2_cfavg_repmod_2002_2008","d2_cfavg_repmod_2002_2010","d2_cfavg_repmod_2002_2012","d2_cfavg_repmod_2002_2014","d2_cfavg_repmod_2002_2016","d2_cfavg_repcon_2002_2004","d2_cfavg_repcon_2002_2006","d2_cfavg_repcon_2002_2008","d2_cfavg_repcon_2002_2010","d2_cfavg_repcon_2002_2012","d2_cfavg_repcon_2002_2014","d2_cfavg_repcon_2002_2016","d2_nominate_demlib_2002_2010","d2_nominate_demmod_2002_2010","d2_nominate_repmod_2002_2010","d2_nominate_repcon_2002_2010","d2_teaparty_2002_2010","d_party_2002_2004","d_party_2004_2006","d_party_2006_2008","d_party_2008_2010","d_party_2010_2012","d_party_2012_2014","d_party_2014_2016","d_imp_usch_pd","d_imp_otch_lag_pd","reg_midatl","reg_encen","reg_wncen","reg_satl","reg_escen","reg_wscen","reg_mount","reg_pacif","l_shind_manuf_cbp","l_sh_routine33","l_task_outsource","shnr_pres2000","shnr_pres1996","l_sh_pop_f","l_sh_pop_edu_c","l_sh_fborn","l_sh_pop_age_1019","l_sh_pop_age_2029","l_sh_pop_age_3039","l_sh_pop_age_4049","l_sh_pop_age_5059","l_sh_pop_age_6069","l_sh_pop_age_7079","l_sh_pop_age_8000","l_sh_pop_white","l_sh_pop_black","l_sh_pop_asian","l_sh_pop_hispanic","sh_district_2002","majority_white","redistrict_2004","redistrict_2006","redistrict_2012","redistrict_2016","house20_r","house16_r","d2_shnr_2016_20","d2_shnr_2002_2020","rep_control","_merge"
"11","AL 6",1021,10700,-0.00533810257911682,0,0,0,0,0,7.05455541610718,8.2827091217041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,0,0,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25464718941597,0.675772320421867,0,0,0,0,1,0,0,0,0.132568463683128,32.2344017028809,-0.146032720804214,0.67688250541687,0.596340179443359,0.50544285774231,0.304262220859528,0.0188669711351395,0.141590684652328,0.134922847151756,0.144065871834755,0.144798323512077,0.118960425257683,0.0865809619426727,0.0575606785714626,0.0307882707566023,0.867072463035583,0.10607935488224,0.00181850325316191,0.0290960520505905,0.0613335072994232,1,0,0,1,0,99.2790222167969,83.0353622436523,0.162436604499817,24.5263690948486,1,"matched (3)"
"12","AL 7",1023,10802,0.313479036092758,35.2829055786133,0,0,43.9189186096191,43.9189186096191,1.73141956329346,1.73141956329346,27.5152988433838,43.9189186096191,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,0,0,-100,-100,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.601642384794081,1.56198024253379,0,0,0,0,1,0,0,0,0.350081533193588,27.4024963378906,-0.786632418632507,0.492683410644531,0.391651570796967,0.52964448928833,0.302299171686172,0.00552694406360388,0.148473814129829,0.114684082567692,0.129129499197006,0.141753554344177,0.130699664354324,0.0942720770835876,0.0669513866305351,0.037306871265173,0.551375448703766,0.441339015960693,0.000439643248682842,0.00672026118263602,0.0251652710139751,1,0,0,1,0,0,0,0,1.73141956329346,0,"matched (3)"
"13","AL 1",1025,11001,0.0892966687679291,4.87372875213623,8.18160820007324,38.481502532959,38.481502532959,38.481502532959,18.8390617370605,29.3577194213867,38.441650390625,0,38.481502532959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-100,0,0,0,0,0,0.393343776464462,0,0,0.465002791223728,1.14413003179307,0,0,0,0,1,0,0,0,0.15062840282917,28.3702278137207,-0.654407978057861,0.561334550380707,0.497579962015152,0.527039170265198,0.331600964069366,0.00534682581201196,0.156206265091896,0.118096671998501,0.137725621461868,0.139986366033554,0.11292926967144,0.086733415722847,0.0574514642357826,0.0375354364514351,0.55940717458725,0.430222123861313,0.00161481322720647,0.00645925290882587,0.0223082546144724,1,0,0,1,0,30.531063079834,34.7783622741699,-0.0424729883670807,25.1104202270508,0,"matched (3)"
"14","AL 7",1025,11001,0.0892966687679291,35.0760269165039,0,0,37.341236114502,37.341236114502,-5.32078170776367,-5.36686944961548,27.5152988433838,37.341236114502,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,0,0,-100,-100,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00194805860519409,0,0,0.465002791223728,1.14413003179307,0,0,0,0,1,0,0,0,0.15062840282917,28.3702278137207,-0.654407978057861,0.561334550380707,0.497579962015152,0.527039170265198,0.331600964069366,0.00534682581201196,0.156206265091896,0.118096671998501,0.137725621461868,0.139986366033554,0.11292926967144,0.086733415722847,0.0574514642357826,0.0375354364514351,0.55940717458725,0.430222123861313,0.00161481322720647,0.00645925290882587,0.0206490308046341,1,0,0,1,0,30.531063079834,34.7783622741699,-0.0424729883670807,-9.61416816711426,0,"matched (3)"
"15","AL 3",1027,9500,0.0548167824745178,10.057788848877,10.2529230117798,2.22270488739014,10.1119337081909,10.1119337081909,14.1482772827148,16.5038414001465,8.41130065917969,0,0,10.1119337081909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23112128708825,2.69678193815265,0,0,0,0,1,0,0,0,0.326138466596603,29.9753494262695,-0.510464906692505,0.645233750343323,0.538752794265747,0.512277245521545,0.282072305679321,0.00890977960079908,0.137224644422531,0.118422895669937,0.137715727090836,0.138978525996208,0.1225620880723,0.098568819463253,0.0716991722583771,0.0486880876123905,0.826154053211212,0.157008558511734,0.000982180470600724,0.0177494045346975,0.0226784218102694,1,0,0,1,0,83.2118911743164,79.8382186889648,0.0337367653846741,19.877513885498,1,"matched (3)"
"16","AL 3",1029,9600,0.150654435157776,12.9940872192383,12.0170478820801,6.33986568450928,15.1999835968018,15.1999835968018,16.6963272094727,18.6414241790771,8.41130065917969,0,0,15.1999835968018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56412363226122,2.71708960141436,0,0,0,0,1,0,0,0,0.328834116458893,31.0274696350098,-0.541001081466675,0.667006313800812,0.54285717010498,0.501734733581543,0.270638823509216,0.00941726285964251,0.137931033968925,0.120229415595531,0.149472489953041,0.143170714378357,0.129929900169373,0.0948806926608086,0.0582029297947884,0.0341995321214199,0.947390794754028,0.0370317921042442,0.00141612975858152,0.0140196839347482,0.0223254095762968,1,0,0,1,0,90.9103622436523,87.9538726806641,0.0295649170875549,21.5979137420654,1,"matched (3)"
"17","AL 2",1031,10302,0.0761261582374573,3.57322692871094,0.861907005310059,-17.6199378967285,-19.5626316070557,-19.5626316070557,-14.5679054260254,-29.1019020080566,-18.8647632598877,0,0,-19.5626316070557,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,100,100,100,0,0,-100,-100,-100,-100,-100,0,0,0,0,0,0,0,1,1,0,0,0,1.1724083718004,2.14530096621681,0,0,0,0,1,0,0,0,0.223038509488106,28.4619960784912,-1.0411411523819,0.655635893344879,0.601615369319916,0.511567115783691,0.469413191080093,0.0265504978597164,0.14442278444767,0.128602549433708,0.137865409255028,0.147403419017792,0.122847646474838,0.0895563438534737,0.0648630037903786,0.0345523320138454,0.771087944507599,0.183721199631691,0.00949214678257704,0.0271236952394247,0.0693787410855293,1,0,0,1,0,77.8743057250977,54.7105255126953,0.23163777589798,-5.9381217956543,1,"matched (3)"
"18","AL 5",1033,6200,0.0361772775650024,4.26923179626465,-24.5213012695312,16.9372806549072,26.2292499542236,26.2292499542236,67.4130020141602,67.4130020141602,32.7201156616211,0,0,26.2292499542236,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,-100,0,100,100,0,0,0,1,0,0,0,1.29050023180022,2.16247595612545,0,0,0,0,1,0,0,0,0.318992465734482,29.8099212646484,-0.661575734615326,0.499437689781189,0.448196470737457,0.52147901058197,0.39447358250618,0.00882074795663357,0.134220868349075,0.117470540106297,0.139113202691078,0.147697508335114,0.127364322543144,0.0945729687809944,0.0716935843229294,0.0389931611716747,0.815237164497375,0.166175618767738,0.00238251127302647,0.0112396329641342,0.0878323316574097,1,0,0,1,0,70.3121566772461,98.1229782104492,-0.278108179569244,39.602180480957,1,"matched (3)"
"19","AL 2",1035,11002,0.0907297730445862,5.07628917694092,1.51739716529846,-13.4291887283325,-11.9439754486084,-11.9439754486084,-8.5899772644043,-10.7661609649658,-18.8647632598877,0,0,-11.9439754486084,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,100,100,100,0,0,-100,-100,-100,-100,-100,0,0,0,0,0,0,0,1,1,0,0,0,0.8850058727289,2.16807615506549,0,0,0,0,1,0,0,0,0.320679754018784,26.41286277771,-0.774668514728546,0.492304563522339,0.418952882289886,0.526793956756592,0.295557975769043,0.00383277726359665,0.146639227867126,0.114060617983341,0.129249766469002,0.141883745789528,0.125487968325615,0.0893604904413223,0.0740293860435486,0.0410249121487141,0.554049253463745,0.435517072677612,0.00113563775084913,0.00723969051614404,0.0220788028091192,1,0,0,1,0,51.9929275512695,47.0444564819336,0.0494847297668457,-5.81768989562988,1,"matched (3)"
"20","AL 6",1037,9500,0.0352798700332642,0,0,0,0,0,4.55960655212402,10.214334487915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,0,0,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23112128708825,2.69678193815265,0,0,0,0,1,0,0,0,0.326138466596603,29.9753494262695,-0.510464906692505,0.530998647212982,0.44795697927475,0.489264070987701,0.273773491382599,0.00319619732908905,0.136534988880157,0.12293066829443,0.148910015821457,0.150221273303032,0.120881825685501,0.0925258174538612,0.0676938220858574,0.0327815115451813,0.639403402805328,0.341911166906357,0.000409768894314766,0.0129486965015531,0.00518337730318308,1,0,0,1,0,98.4093856811523,65.3544845581055,0.330549001693726,43.2692337036133,1,"matched (3)"
"21","AL 3",1037,9500,0.0352798700332642,13.5386171340942,9.41264057159424,5.5903525352478,6.28272581100464,6.28272581100464,10.8423318862915,16.4970607757568,8.41130065917969,0,0,6.28272581100464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23112128708825,2.69678193815265,0,0,0,0,1,0,0,0,0.326138466596603,29.9753494262695,-0.510464906692505,0.530998647212982,0.44795697927475,0.489264070987701,0.273773491382599,0.00319619732908905,0.136534988880157,0.12293066829443,0.148910015821457,0.150221273303032,0.120881825685501,0.0925258174538612,0.0676938220858574,0.0327815115451813,0.639403402805328,0.341911166906357,0.000409768894314766,0.0129486965015531,0.0142541732639074,1,0,0,1,0,98.4093856811523,65.3544845581055,0.330549001693726,49.5519638061523,1,"matched (3)"
"22","AL 2",1039,11102,0.1097571849823,5.12267351150513,1.65263414382935,-16.9575519561768,-17.9568290710449,-17.9568290710449,-14.8508186340332,-24.8893146514893,-18.8647632598877,0,0,-17.9568290710449,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,100,100,100,0,0,-100,-100,-100,-100,-100,0,0,0,0,0,0,0,1,1,0,0,0,0.785089624346034,2.9262780982065,0,0,0,0,1,0,0,0,0.268047690391541,29.0006847381592,-0.691279292106628,0.668664276599884,0.570559740066528,0.521883547306061,0.354678064584732,0.00573994824662805,0.137227281928062,0.110414288938046,0.130185216665268,0.143525287508965,0.121973901987076,0.10337221622467,0.0786851271986961,0.0501182526350021,0.861948907375336,0.123515188694,0.0017272992990911,0.00775955989956856,0.0608398877084255,1,0,0,1,0,84.1709442138672,63.1453514099121,0.210255920886993,-3.86372184753418,1,"matched (3)"
"23","AL 2",1041,11102,0.152927339076996,3.66910099983215,0.995528697967529,-21.0687675476074,-23.8377361297607,-23.8377361297607,-19.8496608734131,-30.9763221740723,-18.8647632598877,0,0,-23.8377361297607,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,100,100,100,0,0,-100,-100,-100,-100,-100,0,0,0,0,0,0,0,1,1,0,0,0,0.785089624346034,2.9262780982065,0,0,0,0,1,0,0,0,0.268047690391541,29.0006847381592,-0.691279292106628,0.590890645980835,0.471657305955887,0.526966691017151,0.310638755559921,0.00263446755707264,0.141822174191475,0.116648368537426,0.128869369626045,0.141309916973114,0.123234540224075,0.0922063663601875,0.0783754140138626,0.0477131344377995,0.738236367702484,0.24793267250061,0.00109769485425204,0.00636663008481264,0.0217658393085003,1,0,0,1,0,73.9557723999023,54.7559547424316,0.191998183727264,-11.7765045166016,1,"matched (3)"
"24","AL 4",1043,10700,0.0689836740493774,-20.3886871337891,-24.9512310028076,-19.5781230926514,0,0,14.9939832687378,14.9939832687378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100,-100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0.25464718941597,0.675772320421867,0,0,0,0,1,0,0,0,0.132568463683128,32.2344017028809,-0.146032720804214,0.66251403093338,0.599866390228271,0.506807923316956,0.383899420499802,0.0171650554984808,0.139256358146667,0.126737475395203,0.142521589994431,0.14400577545166,0.121665395796299,0.091181293129921,0.0681568831205368,0.0360078997910023,0.968096256256104,0.00958919990807772,0.00180684798397124,0.0217854231595993,0.121952384710312,1,0,0,1,0,89.4297027587891,99.0730209350586,-0.0964332222938538,5.35066509246826,1,"matched (3)"
"25","AL 2",1045,10302,0.121122479438782,4.33918237686157,1.41664147377014,-21.6781730651855,-24.7512702941895,-24.7512702941895,-19.4263038635254,-35.698902130127,-18.8647632598877,0,0,-24.7512702941895,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,100,100,100,0,0,-100,-100,-100,-100,-100,0,0,0,0,0,0,0,1,1,0,0,0,1.1724083718004,2.14530096621681,0,0,0,0,1,0,0,0,0.223038509488106,28.4619960784912,-1.0411411523819,0.683459103107452,0.636583745479584,0.504243969917297,0.485982805490494,0.030592929571867,0.145189195871353,0.143845796585083,0.148710533976555,0.141321823000908,0.109589040279388,0.0799527764320374,0.0537767931818962,0.0273972600698471,0.743776559829712,0.203586474061012,0.0107675706967711,0.0334222167730331,0.0762999132275581,1,0,0,1,0,73.6688232421875,49.936107635498,0.237327128648758,-11.9661865234375,1,"matched (3)"
"26","AL 7",1047,10801,0.0886836647987366,26.3754043579102,0,0,29.5535945892334,29.5535945892334,5.33671092987061,5.33671092987061,27.5152988433838,29.5535945892334,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,0,0,-100,-100,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744874706247084,1.30144472159903,0,0,0,0,1,0,0,0,0.235425710678101,29.567590713501,-0.56862884759903,0.40157163143158,0.386201918125153,0.545087933540344,0.367824077606201,0.00694489385932684,0.168230339884758,0.120370969176292,0.127164885401726,0.14355656504631,0.107322335243225,0.0820877850055695,0.063754990696907,0.0366655886173248,0.355785608291626,0.632632374763489,0.00345087889581919,0.00625471817329526,0.0707722529768944,0,0,0,1,0,0,0,0,5.33671092987061,0,"matched (3)"
"27","AL 4",1049,6100,0.0986323356628418,-26.3877983093262,-34.4903106689453,-28.6751747131348,0,0,28.2294387817383,28.2294387817383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100,-100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,1.97000469001033,4.07239205878426,0,0,0,0,1,0,0,0,0.404230803251266,29.3675422668457,-0.680515766143799,0.645138263702393,0.600155174732208,0.511140108108521,0.297660291194916,0.0410848371684551,0.134922116994858,0.135108292102814,0.145069196820259,0.142571210861206,0.11977905780077,0.0861881673336029,0.0616738051176071,0.0355613492429256,0.925525963306427,0.01680320315063,0.00192391232121736,0.055514182895422,0.100883483886719,1,0,0,1,0,84.5021820068359,98.3871002197266,-0.138849198818207,14.3445205688477,1,"matched (3)"
"28","AL 2",1051,11101,0.0498476624488831,1.2906014919281,-1.22267603874207,-18.899227142334,-13.7199935913086,-13.7199935913086,-9.88782024383545,-22.2494125366211,-18.8647632598877,0,0,-13.7199935913086,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,100,100,100,0,0,-100,-100,-100,-100,-100,0,0,0,0,0,0,0,1,1,0,0,0,0.440793055240205,1.0095273689148,0,0,0,0,1,0,0,0,0.140485316514969,33.071647644043,-0.173185616731644,0.716114640235901,0.664514720439911,0.493851900100708,0.438242554664612,0.0108236940577626,0.143076181411743,0.137110248208046,0.163721650838852,0.155357196927071,0.11379300057888,0.0729422867298126,0.0476819388568401,0.0270971860736609,0.770212829113007,0.206409201025963,0.00361295812763274,0.0122202998027205,0.103510916233063,1,0,0,1,0,75.2523040771484,57.4713592529297,0.177809417247772,-4.46846771240234,1,"matched (3)"
"29","AL 1",1053,11002,0.0204107761383057,6.50169849395752,7.34882354736328,38.8243446350098,38.8243446350098,38.8243446350098,10.0969076156616,38.8243446350098,38.441650390625,0,38.8243446350098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-100,0,0,0,0,0,0,0,0,0.8850058727289,2.16807615506549,0,0,0,0,1,0,0,0,0.320679754018784,26.41286277771,-0.774668514728546,0.606632173061371,0.52853125333786,0.493366301059723,0.337906718254089,0.00608740886673331,0.139542147517204,0.136524453759193,0.139464095234871,0.150780439376831,0.118288241326809,0.0870187282562256,0.0608220621943474,0.036134235560894,0.643964648246765,0.307934433221817,0.00244536949321628,0.00985952094197273,0.0626004636287689,1,0,0,1,0,68.1612396240234,98.1110000610352,-0.299497663974762,8.87458419799805,1,"matched (3)"
"30","AL 4",1055,6100,0.0434364080429077,-33.2308654785156,-35.7020721435547,-32.9757499694824,0,0,30.703275680542,30.703275680542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100,-100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,1.97000469001033,4.07239205878426,0,0,0,0,1,0,0,0,0.404230803251266,29.3675422668457,-0.680515766143799,0.547451198101044,0.483599483966827,0.521491646766663,0.41792094707489,0.0163059756159782,0.13602489233017,0.125334680080414,0.134062767028809,0.145970866084099,0.123005248606205,0.0898036882281303,0.0766293928027153,0.0404604710638523,0.828705072402954,0.14683111011982,0.00417556706815958,0.0170405674725771,0.163741126656532,1,0,0,1,0,75.881591796875,97.6993255615234,-0.218177318572998,8.88554191589355,1,"matched (3)"
"31","AL 4",1057,10600,-0.0536617040634155,-26.5091171264648,-32.1724395751953,-27.9632511138916,0,0,28.8605327606201,28.8605327606201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100,-100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,1.49087955257057,2.96216235997294,0,0,0,0,1,0,0,0,0.388682246208191,28.344934463501,-0.877427756786346,0.599264681339264,0.485519975423813,0.516896486282349,0.310835510492325,0.00686672050505877,0.141119226813316,0.116680182516575,0.132035687565804,0.143606379628181,0.12727764248848,0.0968910530209541,0.071695052087307,0.0455798879265785,0.869153797626495,0.119329549372196,0.00151392270345241,0.0082184374332428,0.0292367413640022,1,0,0,1,0,84.2603302001953,99.1260528564453,-0.148657262325287,13.9948101043701,1,"matched (3)"
"32","AL 4",1059,6200,0.0654512047767639,-30.953592300415,-39.7692604064941,-31.3873119354248,0,0,31.0695114135742,31.0695114135742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100,-100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,1.29050023180022,2.16247595612545,0,0,0,0,1,0,0,0,0.318992465734482,29.8099212646484,-0.661575734615326,0.560744822025299,0.469417095184326,0.50904780626297,0.316059440374374,0.0555359832942486,0.1388079226017,0.135509073734283,0.139992952346802,0.137430742383003,0.116292476654053,0.0956026017665863,0.0664253905415535,0.0366076305508614,0.896806836128235,0.0420843623578548,0.00108894088771194,0.074176087975502,0.0489903949201107,1,0,0,1,0,82.7789459228516,98.6395263671875,-0.158605873584747,15.2089309692383,1,"matched (3)"
"33","AL 2",1061,10302,0.159470856189728,3.47201228141785,-0.936043262481689,-19.8830604553223,-26.701301574707,-26.701301574707,-23.3084316253662,-46.6217155456543,-18.8647632598877,0,0,-26.701301574707,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,100,100,100,0,0,-100,-100,-100,-100,-100,0,0,0,0,0,0,0,1,1,0,0,0,1.1724083718004,2.14530096621681,0,0,0,0,1,0,0,0,0.223038509488106,28.4619960784912,-1.0411411523819,0.704055547714233,0.598203122615814,0.513701319694519,0.336365699768066,0.00764632830396295,0.143650054931641,0.109765566885471,0.136896446347237,0.142912596464157,0.128861978650093,0.0994410812854767,0.0734746158123016,0.0444806702435017,0.871060371398926,0.106466390192509,0.0012420432176441,0.0175826735794544,0.0414064787328243,1,0,0,1,0,87.0791473388672,49.3910598754883,0.376880913972855,-8.93362808227539,1,"matched (3)"
"34","AL 7",1063,10802,0.084839940071106,12.1470775604248,0,0,14.5123662948608,14.5123662948608,1.96432614326477,1.96432614326477,27.5152988433838,14.5123662948608,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,0,0,-100,-100,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.601642384794081,1.56198024253379,0,0,0,0,1,0,0,0,0.350081533193588,27.4024963378906,-0.786632418632507,0.195254921913147,0.184153959155083,0.530679762363434,0.29932302236557,0.00671746535226703,0.16543011367321,0.108181267976761,0.11981151252985,0.153799876570702,0.102967716753483,0.0802085399627686,0.0667736083269119,0.0424102656543255,0.190896332263947,0.803388833999634,0.000802085443865508,0.00581511948257685,0.0150961708277464,0,0,0,1,0,0,0,0,1.96432614326477,0,"matched (3)"
"35","AL 7",1065,10801,0.109037548303604,22.8084201812744,0,0,33.1652755737305,33.1652755737305,4.17836284637451,4.17836284637451,27.5152988433838,33.1652755737305,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,0,0,-100,-100,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744874706247084,1.30144472159903,0,0,0,0,1,0,0,0,0.235425710678101,29.567590713501,-0.56862884759903,0.390806913375854,0.359563410282135,0.528076767921448,0.293173462152481,0.00308408495038748,0.165027633309364,0.120803028345108,0.133546695113182,0.140180394053459,0.104858890175819,0.074250802397728,0.0603433214128017,0.0389874875545502,0.398254305124283,0.589525759220123,0.00157113757450134,0.00913587398827076,0.0258577764034271,0,0,0,1,0,0,0,0,4.17836284637451,0,"matched (3)"
"36","AL 2",1067,10302,0.147379487752914,4.45588207244873,0.355100631713867,-16.357946395874,-20.045841217041,-20.045841217041,-18.6147575378418,-32.5805778503418,-18.8647632598877,0,0,-20.045841217041,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,100,100,100,0,0,-100,-100,-100,-100,-100,0,0,0,0,0,0,0,1,1,0,0,0,1.1724083718004,2.14530096621681,0,0,0,0,1,0,0,0,0.223038509488106,28.4619960784912,-1.0411411523819,0.593043327331543,0.505166947841644,0.524586141109467,0.375763654708862,0.0112814223393798,0.140159413218498,0.115021459758282,0.127651751041412,0.146597176790237,0.131453096866608,0.0898835062980652,0.0746781080961227,0.0467811152338982,0.656652331352234,0.322992026805878,0.000613120791967958,0.0152667071670294,0.0261896345764399,1,0,0,1,0,72.3381042480469,44.777660369873,0.275604426860809,-5.02013397216797,1,"matched (3)"
"37","AL 2",1069,10302,0.120458364486694,-0.306087732315063,-2.06890106201172,-20.7141399383545,-25.5223159790039,-25.5223159790039,-20.0185604095459,-40.4748077392578,-18.8647632598877,0,0,-25.5223159790039,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,100,100,100,0,0,-100,-100,-100,-100,-100,0,0,0,0,0,0,0,1,1,0,0,0,1.1724083718004,2.14530096621681,0,0,0,0,1,0,0,0,0.223038509488106,28.4619960784912,-1.0411411523819,0.701807856559753,0.665277779102325,0.525043070316315,0.46174430847168,0.0159708056598902,0.144176512956619,0.12274319678545,0.144536927342415,0.150652691721916,0.118801176548004,0.0820277780294418,0.0625316798686981,0.0354331135749817,0.730805158615112,0.245981961488724,0.00620586331933737,0.0126369846984744,0.139144465327263,1,0,0,1,0,72.0091857910156,45.3557624816895,0.266534179449081,-13.8213844299316,1,"matched (3)"
"38","AL 5",1071,6100,0.100164949893951,1.83320045471191,-24.3978881835938,22.1805667877197,30.2133464813232,30.2133464813232,61.5920829772949,39.0101509094238,32.7201156616211,0,0,30.2133464813232,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,-100,0,100,100,0,0,0,1,0,0,0,1.97000469001033,4.07239205878426,0,0,0,0,1,0,0,0,0.404230803251266,29.3675422668457,-0.680515766143799,0.483156383037567,0.40786075592041,0.512646973133087,0.321723610162735,0.00732485251501203,0.13613098859787,0.12669213116169,0.14276972413063,0.148555427789688,0.129863142967224,0.0950005576014519,0.0599710717797279,0.0306345727294683,0.918888866901398,0.0374401956796646,0.00229944731108844,0.0113117974251509,0.0857008099555969,1,0,0,1,0,98.9194946289062,77.3177947998047,0.216017007827759,60.6118507385254,1,"matched (3)"
